transaction_id,transaction_date,customer_id,product_id,branch_id,channel,quantity,unit_price,discount_percentage,gross_revenue,net_revenue,cost,gross_margin,payment_status
T100247,2023-01-14,C1065,P104,BR-East,Partner,1,304.55,15,304.55,258.87,194.17,64.7,Paid
T100248,2023-01-14,C1056,P102,BR-North,Online,1,86.45,5,86.45,82.13,83.18,-1.05,Paid
T100249,2023-01-14,C1069,P122,BR-East,Dealer,1,136.8,15,136.8,116.28,128.16,-11.88,Pending
T100250,2023-01-14,C1087,P105,BR-North,Dealer,1,20.09,25,20.09,15.07,11.23,3.84,Paid
T100251,2023-01-15,C1115,P124,BR-North,Branch,4,277.89,5,1111.56,1055.98,883.2,172.78,Paid
T100252,2023-01-15,C1016,P115,BR-South,Online,2,307.7,10,615.4,553.86,591.7,-37.84,Overdue
T100253,2023-01-15,C1049,P128,BR-South,Dealer,1,53.36,15,53.36,45.36,42.22,3.14,Paid
T100254,2023-01-15,C1075,P103,BR-North,Online,2,38.46,10,76.92,69.23,45.4,23.83,Paid
T100255,2023-01-15,C1033,P128,BR-South,Dealer,2,53.36,15,106.72,90.71,84.44,6.27,Paid
T100256,2023-01-15,C1054,P105,BR-North,Partner,5,20.09,10,100.45,90.4,56.15,34.25,Overdue
T100257,2023-01-15,C1112,P112,BR-South,Online,1,233.47,25,233.47,175.1,143.45,31.65,Paid
T100258,2023-01-15,C1029,P100,BR-South,Online,5,193.52,15,967.6,822.46,546.5,275.96,Paid
T100259,2023-01-15,C1070,P111,BR-North,Branch,3,153.15,10,459.45,413.5,340.05,73.45,Paid
T100260,2023-01-15,C1017,P106,BR-South,Online,2,417.9,10,835.8,752.22,657.18,95.04,Paid
T100261,2023-01-15,C1086,P109,BR-West,Partner,1,221.65,5,221.65,210.57,169.04,41.53,Paid
T100262,2023-01-15,C1092,P113,BR-West,Partner,1,107.84,15,107.84,91.66,75.03,16.63,Paid
T100263,2023-01-15,C1021,P122,BR-West,Online,1,136.8,5,136.8,129.96,128.16,1.8,Pending
T100264,2023-01-15,C1100,P129,BR-Central,Direct Sales,1,32.16,15,32.16,27.34,24.2,3.14,Paid
T100265,2023-01-15,C1098,P109,BR-North,Branch,1,221.65,25,221.65,166.24,169.04,-2.8,Paid
T100266,2023-01-15,C1087,P106,BR-North,Dealer,1,417.9,15,417.9,355.22,328.59,26.63,Pending
T100267,2023-01-16,C1052,P124,BR-North,Direct Sales,2,277.89,15,555.78,472.41,441.6,30.81,Overdue
T100268,2023-01-16,C1013,P125,BR-Central,Partner,1,485.1,10,485.1,436.59,299.53,137.06,Paid
T100269,2023-01-16,C1069,P107,BR-East,Dealer,2,99.09,5,198.18,188.27,190.42,-2.15,Paid
T100270,2023-01-16,C1114,P103,BR-South,Dealer,1,38.46,20,38.46,30.77,22.7,8.07,Paid
T100271,2023-01-16,C1010,P122,BR-West,Online,1,136.8,5,136.8,129.96,128.16,1.8,Paid
T100272,2023-01-16,C1002,P101,BR-East,Online,3,368.68,5,1106.04,1050.74,741.48,309.26,Pending
T100273,2023-01-16,C1001,P106,BR-South,Branch,4,417.9,15,1671.6,1420.86,1314.36,106.5,Paid
T100274,2023-01-16,C1119,P108,BR-Central,Direct Sales,3,159.08,10,477.24,429.52,330.51,99.01,Pending
T100275,2023-01-16,C1094,P126,BR-West,Online,1,470.35,5,470.35,446.83,273.53,173.3,Overdue
T100276,2023-01-16,C1059,P109,BR-East,Branch,4,221.65,15,886.6,753.61,676.16,77.45,Overdue
T100277,2023-01-16,C1065,P103,BR-West,Online,1,38.46,15,38.46,32.69,22.7,9.99,Paid
T100278,2023-01-17,C1073,P126,BR-East,Branch,3,470.35,5,1411.05,1340.5,820.59,519.91,Paid
T100279,2023-01-17,C1012,P111,BR-North,Dealer,1,153.15,25,153.15,114.86,113.35,1.51,Paid
T100280,2023-01-17,C1020,P127,BR-West,Dealer,1,302.97,25,302.97,227.23,279.92,-52.69,Paid
T100281,2023-01-17,C1004,P117,BR-East,Direct Sales,4,483.16,15,1932.64,1642.74,1174.04,468.7,Paid
T100282,2023-01-17,C1075,P120,BR-Central,Online,1,69.8,15,69.8,59.33,48.96,10.37,Paid
T100283,2023-01-17,C1075,P120,BR-South,Dealer,1,69.8,10,69.8,62.82,48.96,13.86,Pending
T100284,2023-01-17,C1105,P101,BR-East,Direct Sales,1,368.68,10,368.68,331.81,247.16,84.65,Paid
T100285,2023-01-17,C1048,P104,BR-West,Online,3,304.55,10,913.65,822.28,582.51,239.77,Paid
T100286,2023-01-17,C1036,P123,BR-East,Online,1,162.74,10,162.74,146.47,112.94,33.53,Paid
T100287,2023-01-17,C1029,P113,BR-Central,Online,4,107.84,5,431.36,409.79,300.12,109.67,Paid
T100288,2023-01-17,C1119,P107,BR-North,Branch,3,99.09,15,297.27,252.68,285.63,-32.95,Paid
T100289,2023-01-17,C1080,P123,BR-North,Online,3,162.74,10,488.22,439.4,338.82,100.58,Overdue
T100290,2023-01-17,C1041,P126,BR-North,Partner,1,470.35,5,470.35,446.83,273.53,173.3,Overdue
T100291,2023-01-17,C1090,P109,BR-Central,Direct Sales,3,221.65,10,664.95,598.46,507.12,91.34,Paid
T100292,2023-01-17,C1088,P119,BR-East,Branch,4,345.27,5,1381.08,1312.03,991.56,320.47,Pending
T100293,2023-01-17,C1094,P112,BR-North,Branch,1,233.47,20,233.47,186.78,143.45,43.33,Paid
T100294,2023-01-17,C1083,P111,BR-South,Branch,2,153.15,10,306.3,275.67,226.7,48.97,Paid
T100295,2023-01-17,C1025,P125,BR-North,Online,2,485.1,15,970.2,824.67,599.06,225.61,Paid
T100296,2023-01-17,C1018,P100,BR-West,Branch,1,193.52,10,193.52,174.17,109.3,64.87,Paid
T100297,2023-01-18,C1034,P108,BR-North,Online,4,159.08,10,636.32,572.69,440.68,132.01,Overdue
T100298,2023-01-18,C1016,P128,BR-South,Direct Sales,1,53.36,20,53.36,42.69,42.22,0.47,Paid
T100299,2023-01-18,C1057,P126,BR-East,Online,2,470.35,15,940.7,799.6,547.06,252.54,Paid
T100300,2023-01-18,C1117,P100,BR-West,Branch,4,193.52,15,774.08,657.97,437.2,220.77,Pending
T100301,2023-01-18,C1054,P102,BR-West,Online,1,86.45,10,86.45,77.81,83.18,-5.37,Paid
T100302,2023-01-18,C1020,P107,BR-South,Partner,1,99.09,10,99.09,89.18,95.21,-6.03,Paid
T100303,2023-01-18,C1031,P103,BR-East,Online,4,38.46,25,153.84,115.38,90.8,24.58,Paid
T100304,2023-01-18,C1018,P104,BR-Central,Dealer,1,304.55,5,304.55,289.32,194.17,95.15,Paid
T100305,2023-01-18,C1067,P104,BR-North,Online,1,304.55,5,304.55,289.32,194.17,95.15,Paid
T100306,2023-01-18,C1059,P121,BR-North,Dealer,4,26.85,20,107.4,85.92,62.0,23.92,Paid
T100307,2023-01-18,C1112,P105,BR-North,Online,2,20.09,5,40.18,38.17,22.46,15.71,Paid
T100308,2023-01-18,C1040,P113,BR-West,Online,2,107.84,10,215.68,194.11,150.06,44.05,Paid
T100309,2023-01-18,C1099,P127,BR-West,Dealer,4,302.97,10,1211.88,1090.69,1119.68,-28.99,Paid
T100310,2023-01-18,C1060,P109,BR-East,Direct Sales,3,221.65,20,664.95,531.96,507.12,24.84,Overdue
T100311,2023-01-18,C1054,P106,BR-North,Dealer,1,417.9,10,417.9,376.11,328.59,47.52,Pending
T100312,2023-01-18,C1063,P126,BR-East,Direct Sales,1,470.35,10,470.35,423.32,273.53,149.79,Paid
T100313,2023-01-18,C1065,P113,BR-West,Partner,1,107.84,25,107.84,80.88,75.03,5.85,Paid
T100314,2023-01-18,C1063,P109,BR-West,Online,2,221.65,10,443.3,398.97,338.08,60.89,Paid
T100315,2023-01-18,C1119,P115,BR-East,Direct Sales,4,307.7,10,1230.8,1107.72,1183.4,-75.68,Overdue
T100316,2023-01-19,C1054,P127,BR-West,Branch,1,302.97,15,302.97,257.52,279.92,-22.4,Paid
T100317,2023-01-19,C1066,P108,BR-North,Direct Sales,2,159.08,15,318.16,270.44,220.34,50.1,Overdue
T100318,2023-01-19,C1015,P103,BR-East,Direct Sales,1,38.46,10,38.46,34.61,22.7,11.91,Paid
T100319,2023-01-19,C1045,P115,BR-Central,Branch,1,307.7,25,307.7,230.77,295.85,-65.08,Paid
T100320,2023-01-19,C1051,P104,BR-East,Online,3,304.55,10,913.65,822.28,582.51,239.77,Paid
T100321,2023-01-19,C1012,P119,BR-West,Dealer,1,345.27,30,345.27,241.69,247.89,-6.2,Pending
T100322,2023-01-19,C1094,P109,BR-East,Branch,1,221.65,5,221.65,210.57,169.04,41.53,Paid
T100323,2023-01-19,C1077,P110,BR-East,Partner,2,309.81,10,619.62,557.66,500.74,56.92,Paid
T100324,2023-01-19,C1033,P117,BR-West,Branch,4,483.16,10,1932.64,1739.38,1174.04,565.34,Overdue
T100325,2023-01-19,C1054,P113,BR-East,Branch,1,107.84,10,107.84,97.06,75.03,22.03,Pending
T100326,2023-01-19,C1118,P119,BR-South,Branch,1,345.27,20,345.27,276.22,247.89,28.33,Paid
T100327,2023-01-19,C1040,P109,BR-North,Dealer,1,221.65,15,221.65,188.4,169.04,19.36,Paid
T100328,2023-01-19,C1093,P115,BR-South,Dealer,2,307.7,5,615.4,584.63,591.7,-7.07,Paid
T100329,2023-01-20,C1074,P122,BR-South,Online,1,136.8,15,136.8,116.28,128.16,-11.88,Paid
T100330,2023-01-20,C1071,P117,BR-East,Online,5,483.16,20,2415.8,1932.64,1467.55,465.09,Paid
T100331,2023-01-20,C1068,P118,BR-East,Online,1,159.26,10,159.26,143.33,130.7,12.63,Overdue
T100332,2023-01-20,C1015,P105,BR-West,Dealer,2,20.09,10,40.18,36.16,22.46,13.7,Paid
T100333,2023-01-20,C1017,P100,BR-East,Online,2,193.52,10,387.04,348.34,218.6,129.74,Paid
T100334,2023-01-20,C1001,P123,BR-South,Branch,4,162.74,5,650.96,618.41,451.76,166.65,Paid
T100335,2023-01-20,C1028,P120,BR-West,Branch,1,69.8,5,69.8,66.31,48.96,17.35,Paid
T100336,2023-01-20,C1040,P125,BR-Central,Branch,1,485.1,25,485.1,363.83,299.53,64.3,Partially Paid
T100337,2023-01-20,C1011,P128,BR-West,Direct Sales,2,53.36,10,106.72,96.05,84.44,11.61,Pending
T100338,2023-01-20,C1085,P114,BR-North,Online,2,300.28,5,600.56,570.53,502.1,68.43,Pending
T100339,2023-01-20,C1109,P116,BR-South,Online,2,41.88,10,83.76,75.38,47.36,28.02,Paid
T100340,2023-01-20,C1032,P114,BR-West,Online,3,300.28,15,900.84,765.71,753.15,12.56,Partially Paid
T100341,2023-01-20,C1116,P112,BR-East,Online,2,233.47,25,466.94,350.2,286.9,63.3,Paid
T100342,2023-01-20,C1084,P123,BR-North,Direct Sales,1,162.74,25,162.74,122.06,112.94,9.12,Paid
T100343,2023-01-20,C1116,P127,BR-East,Branch,1,302.97,10,302.97,272.67,279.92,-7.25,Partially Paid
T100344,2023-01-21,C1089,P102,BR-South,Online,2,86.45,5,172.9,164.26,166.36,-2.1,Paid
T100345,2023-01-21,C1024,P123,BR-West,Online,4,162.74,0,650.96,650.96,451.76,199.2,Pending
T100346,2023-01-21,C1019,P121,BR-South,Direct Sales,1,26.85,0,26.85,26.85,15.5,11.35,Paid
T100347,2023-01-21,C1061,P126,BR-North,Partner,3,470.35,0,1411.05,1411.05,820.59,590.46,Pending
T100348,2023-01-21,C1088,P103,BR-East,Online,1,38.46,10,38.46,34.61,22.7,11.91,Paid
T100349,2023-01-21,C1073,P129,BR-North,Branch,1,32.16,0,32.16,32.16,24.2,7.96,Paid
T100350,2023-01-21,C1043,P114,BR-South,Dealer,2,300.28,0,600.56,600.56,502.1,98.46,Paid
T100351,2023-01-21,C1055,P115,BR-North,Branch,2,307.7,0,615.4,615.4,591.7,23.7,Paid
T100352,2023-01-21,C1090,P118,BR-East,Branch,3,159.26,5,477.78,453.89,392.1,61.79,Paid
T100353,2023-01-21,C1034,P126,BR-East,Branch,2,470.35,5,940.7,893.66,547.06,346.6,Paid
T100354,2023-01-21,C1027,P113,BR-South,Branch,2,107.84,10,215.68,194.11,150.06,44.05,Paid
T100355,2023-01-21,C1076,P121,BR-South,Online,4,26.85,0,107.4,107.4,62.0,45.4,Paid
T100356,2023-01-21,C1008,P119,BR-East,Branch,1,345.27,25,345.27,258.95,247.89,11.06,Paid
T100357,2023-01-22,C1032,P102,BR-North,Dealer,1,86.45,0,86.45,86.45,83.18,3.27,Paid
T100358,2023-01-22,C1055,P127,BR-Central,Branch,2,302.97,0,605.94,605.94,559.84,46.1,Pending
T100359,2023-01-22,C1047,P101,BR-West,Online,3,368.68,0,1106.04,1106.04,741.48,364.56,Paid
T100360,2023-01-22,C1057,P128,BR-East,Branch,1,53.36,15,53.36,45.36,42.22,3.14,Paid
T100361,2023-01-22,C1108,P128,BR-North,Online,5,53.36,0,266.8,266.8,211.1,55.7,Paid
T100362,2023-01-22,C1032,P126,BR-East,Direct Sales,5,470.35,0,2351.75,2351.75,1367.65,984.1,Pending
T100363,2023-01-22,C1030,P128,BR-West,Branch,1,53.36,5,53.36,50.69,42.22,8.47,Paid
T100364,2023-01-22,C1100,P111,BR-North,Dealer,2,153.15,0,306.3,306.3,226.7,79.6,Paid
T100365,2023-01-22,C1069,P127,BR-West,Online,1,302.97,0,302.97,302.97,279.92,23.05,Paid
T100366,2023-01-22,C1037,P128,BR-South,Online,1,53.36,0,53.36,53.36,42.22,11.14,Paid
T100367,2023-01-22,C1012,P125,BR-Central,Partner,1,485.1,0,485.1,485.1,299.53,185.57,Paid
T100368,2023-01-22,C1012,P106,BR-Central,Branch,2,417.9,10,835.8,752.22,657.18,95.04,Paid
T100369,2023-01-22,C1107,P101,BR-North,Dealer,2,368.68,15,737.36,626.76,494.32,132.44,Partially Paid
T100370,2023-01-22,C1085,P101,BR-South,Online,2,368.68,10,737.36,663.62,494.32,169.3,Paid
T100371,2023-01-23,C1053,P112,BR-East,Online,1,233.47,20,233.47,186.78,143.45,43.33,Overdue
T100372,2023-01-23,C1041,P105,BR-South,Direct Sales,1,20.09,10,20.09,18.08,11.23,6.85,Paid
T100373,2023-01-23,C1046,P103,BR-North,Direct Sales,3,38.46,5,115.38,109.61,68.1,41.51,Overdue
T100374,2023-01-23,C1049,P118,BR-North,Online,4,159.26,5,637.04,605.19,522.8,82.39,Overdue
T100375,2023-01-23,C1119,P120,BR-West,Online,2,69.8,0,139.6,139.6,97.92,41.68,Paid
T100376,2023-01-23,C1116,P116,BR-East,Branch,2,41.88,0,83.76,83.76,47.36,36.4,Paid
T100377,2023-01-23,C1084,P118,BR-Central,Online,2,159.26,0,318.52,318.52,261.4,57.12,Paid
T100378,2023-01-23,C1033,P106,BR-West,Online,3,417.9,15,1253.7,1065.64,985.77,79.87,Pending
T100379,2023-01-23,C1018,P120,BR-East,Dealer,1,69.8,0,69.8,69.8,48.96,20.84,Paid
T100380,2023-01-23,C1009,P126,BR-West,Branch,1,470.35,5,470.35,446.83,273.53,173.3,Paid
T100381,2023-01-23,C1061,P115,BR-West,Dealer,1,307.7,15,307.7,261.54,295.85,-34.31,Paid
T100382,2023-01-23,C1061,P123,BR-South,Online,1,162.74,0,162.74,162.74,112.94,49.8,Paid
T100383,2023-01-23,C1102,P125,BR-Central,Branch,2,485.1,0,970.2,970.2,599.06,371.14,Paid
T100384,2023-01-23,C1109,P102,BR-North,Online,3,86.45,0,259.35,259.35,249.54,9.81,Paid
T100385,2023-01-23,C1038,P116,BR-North,Online,2,41.88,0,83.76,83.76,47.36,36.4,Paid
T100386,2023-01-23,C1117,P111,BR-West,Partner,4,153.15,0,612.6,612.6,453.4,159.2,Paid
T100387,2023-01-23,C1097,P100,BR-East,Online,2,193.52,5,387.04,367.69,218.6,149.09,Paid
T100388,2023-01-23,C1072,P114,BR-North,Branch,4,300.28,0,1201.12,1201.12,1004.2,196.92,Paid
T100389,2023-01-23,C1065,P101,BR-South,Direct Sales,3,368.68,5,1106.04,1050.74,741.48,309.26,Paid
T100390,2023-01-23,C1062,P114,BR-Central,Branch,1,300.28,5,300.28,285.27,251.05,34.22,Paid
T100391,2023-01-23,C1100,P103,BR-South,Dealer,1,38.46,5,38.46,36.54,22.7,13.84,Paid
T100392,2023-01-23,C1065,P115,BR-West,Branch,2,307.7,0,615.4,615.4,591.7,23.7,Paid
T100393,2023-01-23,C1012,P102,BR-Central,Branch,3,86.45,5,259.35,246.38,249.54,-3.16,Paid
T100394,2023-01-23,C1058,P125,BR-South,Partner,3,485.1,5,1455.3,1382.54,898.59,483.95,Paid
T100395,2023-01-24,C1024,P126,BR-East,Online,2,470.35,15,940.7,799.6,547.06,252.54,Paid
T100396,2023-01-24,C1014,P123,BR-North,Dealer,3,162.74,10,488.22,439.4,338.82,100.58,Paid
T100397,2023-01-24,C1055,P108,BR-East,Direct Sales,1,159.08,0,159.08,159.08,110.17,48.91,Paid
T100398,2023-01-24,C1067,P125,BR-East,Direct Sales,1,485.1,0,485.1,485.1,299.53,185.57,Paid
T100399,2023-01-24,C1080,P116,BR-South,Online,2,41.88,5,83.76,79.57,47.36,32.21,Paid
T100400,2023-01-24,C1081,P124,BR-North,Branch,1,277.89,5,277.89,264.0,220.8,43.2,Paid
T100401,2023-01-24,C1070,P104,BR-West,Online,1,304.55,0,304.55,304.55,194.17,110.38,Paid
T100402,2023-01-24,C1073,P112,BR-North,Branch,1,233.47,5,233.47,221.8,143.45,78.35,Paid
T100403,2023-01-24,C1038,P117,BR-West,Branch,2,483.16,0,966.32,966.32,587.02,379.3,Paid
T100404,2023-01-24,C1028,P125,BR-South,Branch,3,485.1,0,1455.3,1455.3,898.59,556.71,Paid
T100405,2023-01-24,C1046,P102,BR-West,Dealer,4,86.45,5,345.8,328.51,332.72,-4.21,Paid
T100406,2023-01-24,C1061,P110,BR-East,Online,2,309.81,0,619.62,619.62,500.74,118.88,Paid
T100407,2023-01-24,C1094,P111,BR-West,Partner,2,153.15,0,306.3,306.3,226.7,79.6,Paid
T100408,2023-01-24,C1117,P112,BR-Central,Direct Sales,1,233.47,30,233.47,163.43,143.45,19.98,Paid
T100409,2023-01-24,C1070,P124,BR-North,Branch,3,277.89,0,833.67,833.67,662.4,171.27,Paid
T100410,2023-01-24,C1118,P123,BR-Central,Partner,3,162.74,5,488.22,463.81,338.82,124.99,Overdue
T100411,2023-01-24,C1007,P111,BR-East,Branch,1,153.15,10,153.15,137.84,113.35,24.49,Paid
T100412,2023-01-24,C1101,P128,BR-West,Partner,1,53.36,5,53.36,50.69,42.22,8.47,Paid
T100413,2023-01-24,C1029,P114,BR-South,Online,4,300.28,0,1201.12,1201.12,1004.2,196.92,Pending
T100414,2023-01-24,C1053,P101,BR-West,Direct Sales,1,368.68,0,368.68,368.68,247.16,121.52,Overdue
T100415,2023-01-24,C1034,P127,BR-North,Partner,2,302.97,0,605.94,605.94,559.84,46.1,Paid
T100416,2023-01-24,C1075,P118,BR-West,Dealer,1,159.26,0,159.26,159.26,130.7,28.56,Paid
T100417,2023-01-24,C1003,P118,BR-East,Branch,1,159.26,5,159.26,151.3,130.7,20.6,Paid
T100418,2023-01-25,C1096,P107,BR-North,Branch,1,99.09,0,99.09,99.09,95.21,3.88,Paid
T100419,2023-01-25,C1086,P116,BR-West,Dealer,2,41.88,15,83.76,71.2,47.36,23.84,Paid
T100420,2023-01-25,C1055,P121,BR-East,Branch,1,26.85,15,26.85,22.82,15.5,7.32,Pending
T100421,2023-01-25,C1083,P114,BR-North,Direct Sales,1,300.28,10,300.28,270.25,251.05,19.2,Paid
T100422,2023-01-25,C1087,P101,BR-North,Online,1,368.68,10,368.68,331.81,247.16,84.65,Paid
T100423,2023-01-25,C1046,P120,BR-North,Branch,3,69.8,10,209.4,188.46,146.88,41.58,Paid
T100424,2023-01-25,C1083,P110,BR-South,Branch,1,309.81,0,309.81,309.81,250.37,59.44,Pending
T100425,2023-01-25,C1020,P105,BR-North,Online,1,20.09,30,20.09,14.06,11.23,2.83,Paid
T100426,2023-01-25,C1069,P100,BR-South,Branch,1,193.52,0,193.52,193.52,109.3,84.22,Paid
T100427,2023-01-25,C1113,P104,BR-Central,Branch,1,304.55,0,304.55,304.55,194.17,110.38,Paid
T100428,2023-01-25,C1043,P123,BR-Central,Direct Sales,1,162.74,0,162.74,162.74,112.94,49.8,Overdue
T100429,2023-01-25,C1117,P116,BR-South,Direct Sales,1,41.88,15,41.88,35.6,23.68,11.92,Paid
T100430,2023-01-25,C1075,P105,BR-West,Direct Sales,1,20.09,30,20.09,14.06,11.23,2.83,Paid
T100431,2023-01-25,C1087,P122,BR-West,Direct Sales,1,136.8,5,136.8,129.96,128.16,1.8,Paid
T100432,2023-01-25,C1075,P101,BR-Central,Direct Sales,3,368.68,0,1106.04,1106.04,741.48,364.56,Paid
T100433,2023-01-25,C1017,P117,BR-North,Online,1,483.16,0,483.16,483.16,293.51,189.65,Paid
T100434,2023-01-25,C1051,P117,BR-West,Dealer,1,483.16,0,483.16,483.16,293.51,189.65,Paid
T100435,2023-01-26,C1097,P109,BR-East,Online,1,221.65,0,221.65,221.65,169.04,52.61,Paid
T100436,2023-01-26,C1052,P102,BR-East,Direct Sales,1,86.45,0,86.45,86.45,83.18,3.27,Paid
T100437,2023-01-26,C1072,P100,BR-North,Dealer,5,193.52,5,967.6,919.22,546.5,372.72,Overdue
T100438,2023-01-26,C1101,P107,BR-East,Branch,1,99.09,0,99.09,99.09,95.21,3.88,Paid
T100439,2023-01-26,C1106,P104,BR-East,Online,4,304.55,5,1218.2,1157.29,776.68,380.61,Paid
T100440,2023-01-26,C1066,P114,BR-Central,Branch,1,300.28,0,300.28,300.28,251.05,49.23,Partially Paid
T100441,2023-01-26,C1086,P104,BR-South,Branch,1,304.55,0,304.55,304.55,194.17,110.38,Overdue
T100442,2023-01-26,C1052,P113,BR-South,Dealer,2,107.84,0,215.68,215.68,150.06,65.62,Paid
T100443,2023-01-26,C1119,P104,BR-Central,Dealer,2,304.55,0,609.1,609.1,388.34,220.76,Partially Paid
T100444,2023-01-26,C1093,P122,BR-North,Partner,1,136.8,5,136.8,129.96,128.16,1.8,Pending
T100445,2023-01-26,C1114,P104,BR-West,Branch,4,304.55,0,1218.2,1218.2,776.68,441.52,Paid
T100446,2023-01-26,C1018,P108,BR-North,Branch,1,159.08,0,159.08,159.08,110.17,48.91,Paid
T100447,2023-01-26,C1109,P118,BR-North,Online,1,159.26,0,159.26,159.26,130.7,28.56,Paid
T100448,2023-01-27,C1096,P111,BR-North,Online,3,153.15,5,459.45,436.48,340.05,96.43,Paid
T100449,2023-01-27,C1064,P107,BR-North,Online,1,99.09,5,99.09,94.14,95.21,-1.07,Paid
T100450,2023-01-27,C1093,P126,BR-East,Online,1,470.35,0,470.35,470.35,273.53,196.82,Paid
T100451,2023-01-27,C1049,P108,BR-North,Online,1,159.08,10,159.08,143.17,110.17,33.0,Paid
T100452,2023-01-27,C1038,P123,BR-East,Direct Sales,2,162.74,0,325.48,325.48,225.88,99.6,Paid
T100453,2023-01-27,C1092,P124,BR-East,Online,4,277.89,0,1111.56,1111.56,883.2,228.36,Pending
T100454,2023-01-27,C1055,P123,BR-North,Branch,2,162.74,0,325.48,325.48,225.88,99.6,Paid
T100455,2023-01-27,C1031,P116,BR-North,Direct Sales,2,41.88,0,83.76,83.76,47.36,36.4,Overdue
T100456,2023-01-27,C1089,P107,BR-South,Partner,3,99.09,0,297.27,297.27,285.63,11.64,Paid
T100457,2023-01-27,C1018,P100,BR-West,Branch,3,193.52,0,580.56,580.56,327.9,252.66,Paid
T100458,2023-01-27,C1080,P112,BR-East,Online,1,233.47,0,233.47,233.47,143.45,90.02,Paid
T100459,2023-01-27,C1107,P127,BR-West,Online,1,302.97,5,302.97,287.82,279.92,7.9,Paid
T100460,2023-01-27,C1025,P120,BR-North,Branch,2,69.8,0,139.6,139.6,97.92,41.68,Pending
T100461,2023-01-27,C1083,P119,BR-Central,Online,1,345.27,0,345.27,345.27,247.89,97.38,Paid
T100462,2023-01-27,C1041,P111,BR-East,Partner,4,153.15,10,612.6,551.34,453.4,97.94,Overdue
T100463,2023-01-27,C1090,P119,BR-North,Partner,2,345.27,25,690.54,517.9,495.78,22.12,Paid
T100464,2023-01-27,C1066,P104,BR-West,Dealer,5,304.55,0,1522.75,1522.75,970.85,551.9,Paid
T100465,2023-01-27,C1004,P123,BR-Central,Branch,1,162.74,0,162.74,162.74,112.94,49.8,Paid
T100466,2023-01-27,C1116,P122,BR-North,Online,2,136.8,0,273.6,273.6,256.32,17.28,Paid
T100467,2023-01-27,C1031,P125,BR-Central,Partner,1,485.1,5,485.1,460.84,299.53,161.31,Overdue
T100468,2023-01-27,C1027,P117,BR-South,Dealer,1,483.16,5,483.16,459.0,293.51,165.49,Paid
T100469,2023-01-27,C1066,P109,BR-West,Branch,1,221.65,5,221.65,210.57,169.04,41.53,Paid
T100470,2023-01-28,C1074,P117,BR-North,Branch,4,483.16,5,1932.64,1836.01,1174.04,661.97,Paid
T100471,2023-01-28,C1104,P102,BR-South,Online,2,86.45,0,172.9,172.9,166.36,6.54,Paid
T100472,2023-01-28,C1086,P107,BR-West,Branch,2,99.09,5,198.18,188.27,190.42,-2.15,Overdue
T100473,2023-01-28,C1053,P126,BR-North,Partner,1,470.35,15,470.35,399.8,273.53,126.27,Paid
T100474,2023-01-28,C1116,P113,BR-North,Online,1,107.84,15,107.84,91.66,75.03,16.63,Overdue
T100475,2023-01-28,C1052,P107,BR-Central,Partner,4,99.09,10,396.36,356.72,380.84,-24.12,Paid
T100476,2023-01-28,C1092,P101,BR-East,Dealer,4,368.68,0,1474.72,1474.72,988.64,486.08,Paid
T100477,2023-01-28,C1057,P101,BR-North,Partner,4,368.68,0,1474.72,1474.72,988.64,486.08,Paid
T100478,2023-01-28,C1054,P123,BR-Central,Online,1,162.74,0,162.74,162.74,112.94,49.8,Overdue
T100479,2023-01-28,C1077,P120,BR-North,Branch,3,69.8,0,209.4,209.4,146.88,62.52,Overdue
T100480,2023-01-28,C1060,P107,BR-South,Partner,3,99.09,0,297.27,297.27,285.63,11.64,Paid
T100481,2023-01-28,C1005,P113,BR-Central,Online,1,107.84,0,107.84,107.84,75.03,32.81,Paid
T100482,2023-01-28,C1018,P122,BR-West,Partner,2,136.8,10,273.6,246.24,256.32,-10.08,Pending
T100483,2023-01-28,C1005,P104,BR-Central,Partner,3,304.55,5,913.65,867.97,582.51,285.46,Paid
T100484,2023-01-29,C1042,P107,BR-East,Online,2,99.09,0,198.18,198.18,190.42,7.76,Paid
T100485,2023-01-29,C1081,P125,BR-South,Direct Sales,1,485.1,5,485.1,460.84,299.53,161.31,Paid
T100486,2023-01-29,C1057,P110,BR-East,Dealer,5,309.81,0,1549.05,1549.05,1251.85,297.2,Paid
T100487,2023-01-29,C1058,P109,BR-South,Dealer,1,221.65,0,221.65,221.65,169.04,52.61,Paid
T100488,2023-01-29,C1048,P122,BR-South,Branch,1,136.8,5,136.8,129.96,128.16,1.8,Paid
T100489,2023-01-29,C1027,P117,BR-East,Branch,5,483.16,0,2415.8,2415.8,1467.55,948.25,Overdue
T100490,2023-01-29,C1080,P116,BR-West,Branch,3,41.88,0,125.64,125.64,71.04,54.6,Paid
T100491,2023-01-29,C1097,P126,BR-East,Dealer,5,470.35,0,2351.75,2351.75,1367.65,984.1,Paid
T100492,2023-01-29,C1113,P105,BR-North,Online,1,20.09,20,20.09,16.07,11.23,4.84,Paid
T100493,2023-01-29,C1094,P125,BR-South,Online,2,485.1,5,970.2,921.69,599.06,322.63,Partially Paid
T100494,2023-01-29,C1036,P105,BR-West,Online,1,20.09,25,20.09,15.07,11.23,3.84,Paid
